region,class_code,class,area_ha,pct,indicator
Souss Massa,2,Recent degradation,3189758.4299705564,61.18890721696801,Status expanded
Souss Massa,3,Baseline degradation,100979.43404918525,1.9370812418903371,Status expanded
Souss Massa,4,Stability,1642059.1174815947,31.499502294687918,Status expanded
Souss Massa,5,Baseline improvement,35974.027315992644,0.6900871862196992,Status expanded
Souss Massa,6,Recent improvement,9337.119572849264,0.1791132951789341,Status expanded
Tanger-Tetouan-Hoceima,1,Persistent degradation,158716.94886238372,10.468257125084513,Status expanded
Tanger-Tetouan-Hoceima,2,Recent degradation,339628.19956973963,22.40035072188922,Status expanded
Tanger-Tetouan-Hoceima,3,Baseline degradation,183342.65460210873,12.09245807789912,Status expanded
Tanger-Tetouan-Hoceima,4,Stability,760581.2607839898,50.164524075568124,Status expanded
Tanger-Tetouan-Hoceima,5,Baseline improvement,36428.54400487132,2.402663156447737,Status expanded
Tanger-Tetouan-Hoceima,6,Recent improvement,37252.290999515884,2.456993808641862,Status expanded
Tanger-Tetouan-Hoceima,7,Persistent improvement,223.68161093749998,0.01475303446941337,Status expanded
